LINEAGE,0
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,63.47814010978697,86.52185989021302,92.96968405930656,57.03031594069344,
Generation,3
# of Cells,6,92.4111559576825,94.11070393253054,93.83575782502128,63.19455811567216,70.9765053161512,92.50163479363577,
Generation,4
# of Cells,8,97.12582758324871,96.98487634928183,99.14308054996924,93.26807540771324,89.3790543673927,73.81550374827947,71.36724050677223,99.60926480937897,
Generation,5
# of Cells,4,100.0,97.12582758324871,95.4557757594301,93.9232786079626,
LINEAGE,1
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,63.45855730982215,86.54144269017785,89.61149093003915,60.38850906996085,
LINEAGE,2
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,63.32409852276899,86.67590147723101,86.95515295106654,63.04484704893346,
Generation,3
# of Cells,4,91.62601069850574,95.04989077872527,92.35713600741397,70.68771104151949,
Generation,4
# of Cells,2,97.26099877006958,73.42671227144993,
