LINEAGE,0
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,61.93479964214512,88.06520035785488,87.41872351093359,62.581276489066404,
Generation,3
# of Cells,8,63.354076100928125,98.580723541217,94.56397422996594,92.85474928096767,91.73126390146015,96.33393645639474,92.83691524479546,69.74436124427093,
Generation,4
# of Cells,16,67.51837300116257,95.83570309976555,97.70142636608547,96.86254786388045,95.26622912267686,96.46503477878329,94.9231675591173,97.91374768567816,98.580723541217,100.0,98.86135818211524,93.99339109885243,96.33393645639474,100.0,97.38097529660286,72.36338594766809,
Generation,5
# of Cells,32,70.36502000951282,97.15335299164974,97.70142636608547,100.0,97.5773239660271,97.68890515664977,94.9231675591173,100.0,98.580723541217,100.0,100.0,98.86135818211524,97.95824864976444,98.37568780663028,100.0,97.38097529660286,98.84284175148355,96.99286134828202,100.0,96.86254786388045,99.41772147295308,97.04731330583022,97.91374768567816,100.0,100.0,100.0,98.580723541217,95.41266755763544,100.0,100.0,97.36338594766809,75.0,
Generation,6
# of Cells,64,71.82066047038444,98.54435953912838,98.85858461460192,98.84284175148355,98.8161152417769,98.7612087242502,96.41337159224747,98.50979596686983,100.0,98.580723541217,100.0,100.0,100.0,97.95824864976444,100.0,100.0,100.0,98.84284175148355,100.0,100.0,100.0,99.41772147295308,97.91374768567816,100.0,100.0,100.0,100.0,98.580723541217,100.0,100.0,97.36338594766809,100.0,98.13953009236592,99.01382289928382,100.0,100.0,99.06913858429711,98.61976657235266,100.0,100.0,100.0,100.0,100.0,98.86135818211524,100.0,98.37568780663028,100.0,97.38097529660286,100.0,96.99286134828202,99.41772147295308,97.44482639092739,100.0,97.04731330583022,100.0,100.0,100.0,100.0,96.59655231585853,98.8161152417769,100.0,100.0,100.0,75.0,
Generation,7
# of Cells,128,71.82066047038444,100.0,100.0,98.85858461460192,98.8161152417769,100.0,98.13953009236592,98.27384149988156,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.1402758797295,98.77347180594866,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.36338594766809,98.13953009236592,100.0,100.0,100.0,100.0,99.06913858429711,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.41772147295308,100.0,100.0,100.0,100.0,100.0,100.0,97.49688828069601,99.09966403516252,100.0,100.0,100.0,100.0,100.0,98.54435953912838,100.0,98.84284175148355,100.0,98.7612087242502,100.0,98.50979596686983,98.580723541217,100.0,100.0,100.0,97.95824864976444,100.0,100.0,100.0,100.0,98.84284175148355,100.0,100.0,99.41772147295308,100.0,100.0,100.0,100.0,100.0,100.0,98.580723541217,100.0,100.0,100.0,100.0,99.01382289928382,100.0,100.0,100.0,100.0,98.61976657235266,100.0,100.0,100.0,100.0,100.0,98.86135818211524,100.0,98.37568780663028,98.61976657235266,98.7612087242502,100.0,96.99286134828202,99.06913858429711,98.37568780663028,98.27384149988156,98.77347180594866,100.0,100.0,100.0,100.0,98.8161152417769,100.0,100.0,100.0,100.0,75.0,
Generation,8
# of Cells,256,73.86135818211524,97.9593022882692,100.0,100.0,98.8161152417769,100.0,100.0,98.13953009236592,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.1402758797295,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.13953009236592,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.48306538141219,99.01382289928382,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.580723541217,100.0,100.0,100.0,97.95824864976444,100.0,100.0,100.0,100.0,100.0,100.0,99.41772147295308,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.01382289928382,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.61976657235266,100.0,100.0,100.0,100.0,99.06913858429711,98.27384149988156,100.0,100.0,100.0,100.0,100.0,98.8161152417769,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.85858461460192,100.0,100.0,98.27384149988156,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.77347180594866,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.36338594766809,100.0,100.0,100.0,100.0,99.06913858429711,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.41772147295308,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.09966403516252,100.0,100.0,100.0,100.0,98.54435953912838,100.0,98.84284175148355,100.0,100.0,98.7612087242502,98.50979596686983,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.84284175148355,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.580723541217,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.61976657235266,100.0,100.0,100.0,100.0,100.0,98.86135818211524,100.0,100.0,98.37568780663028,98.7612087242502,100.0,98.50979596686983,98.48306538141219,100.0,98.37568780663028,98.77347180594866,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,
Generation,9
