LINEAGE,0
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,61.1624572481298,88.8375427518702,90.99428135627163,59.005718643728365,
Generation,3
# of Cells,8,67.33709373582366,93.82536351230614,97.6911751582712,93.30310619800044,92.05792368818659,96.77961906368361,87.18858363440852,71.81713500931983,
Generation,4
# of Cells,16,72.88568457046969,94.45140916535398,98.66405413098569,99.0271210272855,96.77973491240175,95.27818877578484,89.58460214894262,97.60398148546592,95.4182876864149,98.40707582589123,93.30310619800044,100.0,98.57118537671536,98.20843368696825,100.0,71.81713500931983,
Generation,5
# of Cells,32,74.19612664825794,98.68955792221175,99.52097358101645,99.14308054996924,99.50965588316505,97.2700790292367,96.09506693036933,93.48953521857328,97.9829309825402,97.4353567038747,97.19297192429195,96.1101342737085,100.0,98.57118537671536,100.0,100.0,95.58226579591417,98.86914336943981,99.56620501447425,99.46091601281125,97.52396033647058,97.75422843931426,97.99471667608695,99.60926480937897,98.40707582589123,100.0,100.0,100.0,100.0,98.20843368696825,100.0,71.81713500931983,
Generation,6
# of Cells,64,74.19612664825794,100.0,100.0,99.52097358101645,100.0,99.50965588316505,98.18383163191588,97.91123529845345,100.0,97.9829309825402,100.0,97.19297192429195,100.0,100.0,100.0,100.0,98.78589609840071,96.79636969751346,100.0,99.56620501447425,98.48063307816963,99.04332725830095,97.99471667608695,100.0,98.40707582589123,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.68955792221175,100.0,99.14308054996924,100.0,100.0,97.2700790292367,98.0977852788403,95.39174993973299,100.0,97.4353567038747,97.97138179638083,98.13875247732767,100.0,98.57118537671536,100.0,100.0,98.86914336943981,100.0,99.46091601281125,100.0,98.18802342484001,99.56620501447425,100.0,99.60926480937897,100.0,100.0,100.0,100.0,99.32766683226339,98.88076685470486,99.50965588316505,72.30747912615479,
Generation,7
# of Cells,128,74.19612664825794,100.0,100.0,100.0,100.0,100.0,99.29869723285587,98.88513439906001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.78589609840071,100.0,100.0,100.0,98.48063307816963,98.66704984382356,99.32766683226339,100.0,98.40707582589123,100.0,100.0,100.0,100.0,100.0,100.0,99.22864190940048,99.46091601281125,99.14308054996924,100.0,100.0,100.0,98.0977852788403,100.0,100.0,100.0,100.0,97.97138179638083,100.0,100.0,100.0,100.0,98.86914336943981,100.0,99.46091601281125,100.0,98.66704984382356,99.52097358101645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.32766683226339,99.50965588316505,100.0,100.0,100.0,99.52097358101645,100.0,100.0,99.50965588316505,100.0,97.91123529845345,99.14308054996924,98.83985043257096,98.40707582589123,98.78589609840071,100.0,100.0,100.0,100.0,98.88513439906001,97.91123529845345,99.56620501447425,100.0,99.04332725830095,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2700790292367,100.0,96.91111686156336,98.48063307816963,98.33993148484798,99.09542521902674,99.04332725830095,99.09542521902674,100.0,98.57118537671536,100.0,100.0,100.0,100.0,100.0,100.0,99.56620501447425,100.0,100.0,99.60926480937897,100.0,100.0,100.0,100.0,100.0,98.88076685470486,100.0,72.30747912615479,
Generation,8
