LINEAGE,0
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,63.65679102115735,86.34320897884264,87.70632842825003,62.29367157174997,
Generation,3
# of Cells,8,67.16151153143618,96.49527948972117,95.19927711102551,92.50705131722452,92.16536331519016,94.17784566365248,90.64221124625024,71.65146032549971,
Generation,4
# of Cells,16,69.25537503211395,97.90613649932223,96.10385189199879,99.09542521902674,95.5153824888264,96.64998082636376,94.12144367502161,96.52076757122863,100.0,96.49527948972117,93.04613530441327,99.46091601281125,96.66634719947322,97.51149846417927,97.76590125376487,73.88555907173485,
Generation,5
# of Cells,32,70.46947893371323,98.78589609840071,99.50965588316505,96.59419600883373,97.96456858846653,97.55081390035986,96.1500618786408,97.97138179638083,100.0,100.0,98.3588802997959,94.68725500461737,97.14537361845677,99.52097358101645,98.88076685470486,98.88513439906001,97.90613649932223,100.0,99.09542521902674,100.0,97.50690027639452,99.14308054996924,99.56620501447425,96.95456255675438,96.49527948972117,100.0,100.0,99.46091601281125,99.32766683226339,98.18383163191588,100.0,73.88555907173485,
Generation,6
# of Cells,64,70.46947893371323,100.0,99.50965588316505,100.0,97.96456858846653,100.0,97.8101303937928,98.33993148484798,100.0,100.0,99.13023839039542,99.22864190940048,98.73829779256555,98.40707582589123,100.0,98.88076685470486,97.90613649932223,100.0,100.0,99.09542521902674,100.0,97.50690027639452,100.0,99.56620501447425,99.04332725830095,97.45195223142022,100.0,100.0,100.0,99.32766683226339,100.0,100.0,98.78589609840071,100.0,97.80829991043302,98.78589609840071,97.55081390035986,100.0,97.97138179638083,100.0,100.0,100.0,98.86914336943981,95.81811163517754,99.52097358101645,100.0,100.0,98.88513439906001,100.0,100.0,100.0,100.0,100.0,99.14308054996924,100.0,96.95456255675438,100.0,100.0,100.0,99.46091601281125,100.0,98.18383163191588,99.29869723285587,74.58686183887897,
Generation,7
# of Cells,128,72.5582436352598,97.91123529845345,99.50965588316505,100.0,98.86914336943981,99.09542521902674,100.0,97.8101303937928,100.0,100.0,99.52097358101645,99.60926480937897,99.22864190940048,99.50965588316505,100.0,100.0,98.33993148484798,99.56620501447425,100.0,100.0,100.0,100.0,100.0,100.0,99.04332725830095,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.78589609840071,100.0,98.48063307816963,99.32766683226339,99.60926480937897,97.9415490909809,100.0,97.97138179638083,100.0,100.0,100.0,98.86914336943981,100.0,99.52097358101645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.29869723285587,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.33993148484798,100.0,100.0,100.0,99.22864190940048,100.0,100.0,98.40707582589123,98.88076685470486,100.0,100.0,100.0,99.09542521902674,100.0,98.66704984382356,98.83985043257096,100.0,99.56620501447425,98.57118537671536,98.88076685470486,100.0,100.0,99.32766683226339,100.0,100.0,100.0,100.0,100.0,98.78589609840071,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.81811163517754,100.0,100.0,100.0,98.88513439906001,100.0,100.0,100.0,100.0,100.0,99.14308054996924,100.0,96.95456255675438,100.0,100.0,99.46091601281125,100.0,99.29869723285587,98.88513439906001,100.0,74.58686183887897,
Generation,8
