LINEAGE,0
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,61.45212302690924,88.54787697309075,90.78800290318186,59.21199709681814,
Generation,3
# of Cells,6,96.50034340125067,92.04753357184008,64.52154808676518,96.93057494014407,96.02159374944829,94.76640915373358,
Generation,4
# of Cells,6,95.53783955348929,96.50969401835079,98.24185549483731,98.68871944530675,97.95059913721039,96.81581001652317,
LINEAGE,1
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,62.512709172494205,87.48729082750579,88.57864396378639,61.4213560362136,
Generation,3
# of Cells,8,70.88730051353447,91.62540865895974,97.2565055506703,91.3221384131161,94.2014094011098,93.285881426396,94.85550747562614,66.56584856058745,
Generation,4
# of Cells,14,96.04006878923688,95.58533986972286,75.0,95.88730051353447,99.3100982229174,97.94640732775292,95.99137902466592,98.21003037644387,95.33604337779286,95.98609503532323,96.12450926070302,97.16137216569297,96.35017424227797,98.50533323334817,
Generation,5
# of Cells,20,96.69781230759187,98.88752756213097,75.0,100.0,96.04006878923688,100.0,100.0,99.3100982229174,96.57720229061708,99.3100982229174,95.8184160325651,99.51762734522775,97.94640732775292,100.0,98.21003037644387,100.0,97.27017763558092,98.71591739974231,96.52169919190669,99.46967983275923,
Generation,6
# of Cells,18,97.58768153117832,99.11013077641356,98.88752756213097,100.0,75.0,100.0,97.22562984478668,98.8144389444502,100.0,100.0,99.3100982229174,100.0,100.0,99.3100982229174,100.0,100.0,100.0,100.0,
Generation,7
# of Cells,16,99.11013077641356,100.0,100.0,100.0,97.22562984478668,100.0,98.88752756213097,100.0,100.0,100.0,99.57325716448764,99.24118177996255,97.58768153117832,100.0,100.0,100.0,
Generation,8
# of Cells,24,99.11013077641356,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.88752756213097,100.0,99.24118177996255,100.0,97.22562984478668,100.0,98.89896208587157,98.68871944530675,100.0,100.0,100.0,100.0,
Generation,9
# of Cells,28,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.11013077641356,98.89896208587157,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.88752756213097,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Generation,10
# of Cells,14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Generation,11
# of Cells,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Generation,12
# of Cells,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Generation,13
# of Cells,2,100.0,100.0,
LINEAGE,2
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,82.04374491625242,67.95625508374758,68.51122937206662,81.48877062793338,
Generation,3
# of Cells,8,91.05215912617788,90.4366115017555,69.90830525230697,98.60292411975963,95.53726709326284,72.41898799048475,93.85738374786067,88.18636116839174,
Generation,4
# of Cells,14,73.00622895647028,96.9020762958367,99.08529677453187,99.51762734522775,96.51442609563328,97.3429576522274,95.53726709326284,100.0,98.1690105420355,92.88314858414239,97.02738522665385,91.15897594173788,93.56435926043896,96.87225224131653,
Generation,5
# of Cells,18,75.0,98.00622895647028,99.08529677453187,100.0,97.5919780729193,99.3100982229174,99.51762734522775,100.0,100.0,100.0,97.79294080939667,97.74432628386617,98.43297179198264,98.59441343467121,96.12888847239924,95.03008746933865,98.50533323334817,98.00909286228512,
Generation,6
# of Cells,14,75.0,100.0,100.0,99.08529677453187,98.68871944530675,98.90325862761254,99.3100982229174,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Generation,7
# of Cells,20,100.0,100.0,99.3100982229174,100.0,98.90325862761254,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,99.61561694177266,99.46967983275923,100.0,100.0,100.0,100.0,
Generation,8
# of Cells,12,100.0,100.0,100.0,98.90325862761254,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
