LINEAGE,0
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,63.23674078384295,86.76325921615705,88.09970399618666,61.90029600381334,
Generation,3
# of Cells,8,69.08142013912753,94.15532064471543,95.22457604662436,92.8751279495623,94.20851412026391,92.55474509589313,91.01715824148447,70.88313776232887,
Generation,4
# of Cells,16,72.23496024646269,96.84645989266483,98.99885490551067,96.2257211411137,97.35732853594155,96.85118558432238,94.2773314878255,96.73982675365895,94.15532064471543,100.0,94.3528618228022,98.52226612676009,96.77133547666159,95.78340961923153,100.0,70.88313776232887,
Generation,5
# of Cells,32,73.74778229077202,98.48717795569067,98.99885490551067,100.0,100.0,97.35732853594155,95.16740741335245,99.10992407447306,96.86614807425984,97.28917257045559,96.10521960260631,98.2476422201959,98.84407611013488,97.92725936652673,100.0,100.0,98.2476422201959,98.59881767246893,97.384460695131,98.8412604459827,97.85233067881171,98.99885490551067,96.73982675365895,100.0,100.0,100.0,98.52226612676009,100.0,100.0,95.78340961923153,96.26258263491533,74.62055512741355,
Generation,6
# of Cells,64,73.74778229077202,100.0,98.99885490551067,100.0,100.0,100.0,95.16740741335245,100.0,98.1112922616838,98.75485581257604,98.46004165888931,97.645177943717,100.0,98.84407611013488,100.0,100.0,100.0,98.2476422201959,98.82527864091671,98.55918205421428,100.0,97.85233067881171,97.65382783311495,99.085998920544,100.0,100.0,98.52226612676009,100.0,100.0,100.0,98.74240660433867,97.52017603057666,98.48717795569067,100.0,100.0,100.0,97.35732853594155,100.0,100.0,99.10992407447306,97.28917257045559,100.0,98.2476422201959,100.0,98.8412604459827,99.085998920544,100.0,100.0,100.0,98.59881767246893,100.0,98.8412604459827,100.0,98.99885490551067,100.0,100.0,100.0,100.0,100.0,100.0,98.52226612676009,97.26114349247143,100.0,74.62055512741355,
Generation,7
# of Cells,128,73.74778229077202,100.0,98.99885490551067,100.0,100.0,100.0,96.36926093162519,98.79814648172727,100.0,98.1112922616838,100.0,98.46004165888931,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.82527864091671,100.0,100.0,97.65382783311495,100.0,100.0,100.0,98.52226612676009,100.0,100.0,100.0,98.74240660433867,100.0,100.0,98.48717795569067,100.0,100.0,98.55918205421428,98.79814648172727,100.0,100.0,97.88028880156273,99.40888376889286,98.2476422201959,100.0,98.8412604459827,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.52226612676009,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.75485581257604,100.0,97.645177943717,100.0,98.84407611013488,100.0,100.0,98.2476422201959,100.0,98.55918205421428,100.0,100.0,97.85233067881171,99.085998920544,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.52017603057666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.10992407447306,100.0,100.0,100.0,100.0,100.0,99.085998920544,100.0,100.0,100.0,98.59881767246893,98.8412604459827,100.0,98.99885490551067,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.80110183358212,98.46004165888931,100.0,74.62055512741355,
Generation,8
# of Cells,256,74.62055512741355,99.12722716335848,100.0,98.99885490551067,100.0,100.0,99.12722716335848,97.24203376826671,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.65382783311495,100.0,100.0,100.0,98.52226612676009,100.0,100.0,100.0,100.0,98.74240660433867,100.0,100.0,100.0,100.0,100.0,98.55918205421428,100.0,100.0,98.82527864091671,99.05501016064602,98.2476422201959,100.0,100.0,98.8412604459827,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.52226612676009,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.2476422201959,100.0,98.55918205421428,100.0,100.0,99.085998920544,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.40888376889286,98.1112922616838,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.8412604459827,98.99885490551067,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.80110183358212,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.79814648172727,100.0,98.1112922616838,98.46004165888931,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.82527864091671,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.48717795569067,100.0,100.0,100.0,98.79814648172727,100.0,100.0,100.0,100.0,99.40888376889286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.75485581257604,100.0,97.645177943717,100.0,98.84407611013488,100.0,100.0,100.0,100.0,100.0,100.0,98.74240660433867,99.10992407447306,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.10992407447306,100.0,100.0,100.0,100.0,99.085998920544,100.0,100.0,100.0,100.0,98.59881767246893,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.46004165888931,100.0,74.62055512741355,
Generation,9
