LINEAGE,0
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,61.745408682593826,88.25459131740617,91.41950123710083,58.58049876289917,
Generation,3
# of Cells,8,92.35236981507656,95.90222150232961,66.82124148853931,94.9241671940545,93.71627665937152,97.7032245777293,90.47343570838476,68.10706305451443,
Generation,4
# of Cells,8,69.7078474559503,97.11339403258901,99.51762734522775,98.18559723250154,95.76819842090116,96.5841713941754,95.65005188794635,94.82338382043841,
Generation,5
# of Cells,4,99.51762734522775,100.0,98.18559723250154,100.0,
Generation,6
# of Cells,2,99.51762734522775,100.0,
LINEAGE,1
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,61.02094437966565,88.97905562033435,82.9120524889798,67.0879475110202,
LINEAGE,2
Generation,0
# of Cells,1,0.0
