LINEAGE,0
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,67.44048966485032,82.55951033514968,87.73218989009752,62.26781010990248,
Generation,3
# of Cells,8,70.9513149237737,96.48917474107664,93.37559512215682,94.35659476794069,95.13243909849919,87.42707123665049,93.37501781572372,68.89279229417875,
Generation,4
# of Cells,16,73.8161152417769,97.13519968199678,95.9698774009132,97.40571772124362,99.06913858429711,96.06330051420208,94.53217606424019,98.84284175148355,97.47535184179281,99.01382289928382,97.58272941657471,96.77386535136598,97.91374768567816,89.51332355097233,96.56688108553202,72.32591120864673,
Generation,5
# of Cells,32,73.8161152417769,100.0,97.20866867666302,98.7612087242502,100.0,99.06913858429711,98.81902640853971,95.71314965570048,97.47535184179281,100.0,99.09966403516252,98.48306538141219,97.91374768567816,100.0,96.56688108553202,100.0,100.0,97.13519968199678,98.86135818211524,98.54435953912838,97.24427410566238,98.81902640853971,98.84284175148355,100.0,100.0,99.01382289928382,100.0,96.77386535136598,94.51676382983442,94.99655972113791,100.0,72.32591120864673,
Generation,6
# of Cells,64,75.0,98.8161152417769,100.0,97.20866867666302,100.0,100.0,100.0,98.81902640853971,100.0,97.47535184179281,100.0,99.09966403516252,100.0,97.91374768567816,99.41772147295308,97.14915961257896,100.0,100.0,98.86135818211524,100.0,98.48306538141219,98.7612087242502,100.0,98.84284175148355,100.0,100.0,100.0,100.0,97.12956253922249,97.38720129061193,100.0,100.0,100.0,100.0,100.0,98.7612087242502,100.0,99.06913858429711,97.13242611448348,98.580723541217,100.0,100.0,98.48306538141219,100.0,100.0,100.0,100.0,100.0,98.27384149988156,98.86135818211524,98.54435953912838,100.0,100.0,98.81902640853971,100.0,100.0,100.0,99.01382289928382,100.0,96.77386535136598,95.57883824818485,99.41772147295308,100.0,72.32591120864673,
Generation,7
# of Cells,128,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.41772147295308,100.0,100.0,98.86135818211524,100.0,98.48306538141219,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.61976657235266,98.50979596686983,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.85858461460192,98.27384149988156,100.0,100.0,98.48306538141219,100.0,100.0,100.0,100.0,100.0,100.0,98.27384149988156,98.54435953912838,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.57883824818485,100.0,100.0,100.0,98.8161152417769,100.0,100.0,97.20866867666302,100.0,100.0,100.0,98.81902640853971,97.47535184179281,100.0,100.0,99.09966403516252,98.77347180594866,99.1402758797295,97.14915961257896,100.0,100.0,100.0,100.0,100.0,98.7612087242502,100.0,98.84284175148355,100.0,100.0,100.0,100.0,100.0,98.84284175148355,98.54435953912838,100.0,100.0,100.0,100.0,100.0,98.7612087242502,99.06913858429711,100.0,100.0,98.580723541217,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.86135818211524,100.0,100.0,100.0,98.81902640853971,100.0,100.0,100.0,100.0,99.01382289928382,97.76004245208216,99.01382289928382,99.41772147295308,100.0,98.50979596686983,73.8161152417769,
Generation,8
# of Cells,256,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.86135818211524,98.48306538141219,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.61976657235266,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.85858461460192,100.0,100.0,98.48306538141219,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.54435953912838,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.72025363358291,98.85858461460192,100.0,100.0,100.0,98.8161152417769,100.0,100.0,100.0,100.0,100.0,100.0,97.47535184179281,100.0,100.0,100.0,98.77347180594866,100.0,98.77347180594866,98.37568780663028,100.0,100.0,100.0,100.0,98.7612087242502,100.0,98.84284175148355,100.0,100.0,100.0,100.0,100.0,98.84284175148355,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.06913858429711,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.86135818211524,100.0,100.0,98.81902640853971,100.0,100.0,100.0,100.0,100.0,100.0,97.76004245208216,99.41772147295308,100.0,98.50979596686983,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.41772147295308,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.50979596686983,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.27384149988156,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.27384149988156,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.06913858429711,98.13953009236592,100.0,100.0,100.0,98.81902640853971,100.0,100.0,100.0,99.09966403516252,100.0,99.1402758797295,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.54435953912838,100.0,100.0,100.0,100.0,100.0,98.7612087242502,100.0,100.0,100.0,100.0,98.580723541217,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.01382289928382,100.0,100.0,99.01382289928382,100.0,100.0,98.8161152417769,75.0,
Generation,9
