LINEAGE,0
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
LINEAGE,1
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,59.74694376250166,90.25305623749834,87.44831820042688,62.551681799573124,
Generation,3
# of Cells,8,66.49683204155808,93.25011172094358,95.84219560412194,66.70948619545118,96.4759514331323,93.77710480436605,94.9201195107054,92.52819868972146,
Generation,4
# of Cells,10,97.75003664639013,98.09215895773181,95.50462683585357,71.20485935959762,95.47633835898385,98.30076644538221,98.78589609840071,94.46421562254285,97.66759831711137,98.80835311602092,
Generation,5
# of Cells,8,96.71873073745286,98.78589609840071,97.75003664639013,100.0,99.52097358101645,98.57118537671536,95.57908122348286,98.88513439906001,
Generation,6
# of Cells,8,100.0,98.78589609840071,98.88513439906001,98.86490224733012,100.0,99.52097358101645,100.0,100.0,
Generation,7
# of Cells,2,100.0,100.0,
LINEAGE,2
Generation,0
# of Cells,1,0.0
Generation,1
# of Cells,2,50.0,50.0,
Generation,2
# of Cells,4,85.74745725113289,64.25254274886711,66.31735618592914,83.68264381407086,
Generation,3
# of Cells,8,68.3527875974626,97.96456858846653,92.80726567056266,71.44527707830446,90.34501816959451,93.33762564447635,95.18061224213064,90.56684500900225,
Generation,4
# of Cells,14,97.01470905468177,95.79255661588088,95.44437795707115,94.90064021252334,97.24692625846218,96.09069938601418,97.97328084036549,73.47199623793898,97.96456858846653,100.0,69.79647885579872,98.55630874166387,97.24086582880955,93.3259791801927,
Generation,5
# of Cells,18,100.0,95.79255661588088,98.40610798007646,96.4945322324469,97.09227684419619,98.35210111287496,98.88513439906001,74.58686183887897,100.0,97.96456858846653,100.0,100.0,99.56620501447425,98.40707582589123,96.41486231862936,96.91111686156336,98.40707582589123,98.83985043257096,
Generation,6
# of Cells,24,99.46091601281125,97.03361621963565,100.0,100.0,100.0,100.0,100.0,98.40610798007646,100.0,100.0,100.0,100.0,97.96456858846653,100.0,99.14308054996924,97.94919629422697,98.78589609840071,97.00666051748017,98.88513439906001,100.0,100.0,74.58686183887897,100.0,99.56620501447425,
Generation,7
# of Cells,16,100.0,99.46091601281125,99.52097358101645,98.88513439906001,97.03361621963565,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
Generation,8
# of Cells,4,99.46091601281125,100.0,100.0,100.0,
Generation,9
# of Cells,2,99.46091601281125,100.0,
